sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
0,47,5,9,1,3,1,16081.58789,63,133,8
0,47,1,12,1,4,4,33712.96875,65,250,8
0,50,1,13,1,2,1,11953.45508,63,134,8
0,60,4,8,1,4,3,23362.87305,65,200,8
0,32,1,14,1,3,1,23362.87305,67,131,8
0,49,3,13,1,2,1,5675.895508,63,104,8
0,31,5,12,1,1,2,19237.19531,59,100,8
0,35,1,15,1,4,1,23362.87305,67,113,8
0,32,1,12,1,1,1,33712.96875,63,145,8
0,41,1,12,1,3,2,14021.39453,65,230,8
0,59,1,12,1,3,1,12954.76563,61,175,8
0,42,1,12,6,3,1,33712.96875,62,150,8
0,53,1,12,3,4,1,23362.87305,67,165,8
0,43,1,12,1,3,1,84054.75,61,115,8
0,37,1,12,1,4,1,44152.16016,62,115,8
0,50,3,10,6,4,1,12954.76563,63,118,8
0,27,4,12,6,2,1,7782.854004,63,110,8
0,37,1,12,1,2,1,28560.38672,64,135,8
0,40,1,8,4,3,1,23362.87305,68,216,8
0,44,1,12,1,3,1,19237.19531,62,155,8
0,53,1,12,1,1,1,23362.87305,66,243,8
0,39,4,13,1,4,1,17171.26367,63,120,8
0,62,3,12,1,1,1,18168.8418,66,137,8
0,50,1,12,4,2,1,28560.38672,64,250,8
0,31,1,14,1,4,1,33712.96875,64,120,8
0,33,1,14,1,2,1,49430.10938,62,175,8
0,36,2,10,1,3,3,23362.87305,66,140,8
0,34,1,12,6,2,1,38925.33594,64,200,8
0,52,1,12,1,2,1,23362.87305,64,119,8
0,33,4,14,1,4,1,28560.38672,64,145,8
0,45,1,16,1,4,1,44152.16016,59,97,8
0,29,6,12,1,3,1,28560.38672,64,125,8
0,32,1,13,6,2,1,28560.38672,67,150,8
0,43,1,10,1,2,2,10865.42871,63,150,8
0,58,4,8,1,3,2,9857.505859,62,171,8
0,27,5,11,1,3,1,8826.651367,63,140,8
0,31,1,8,1,3,1,9857.505859,58,92,8
0,44,1,16,1,4,1,84054.75,66,140,8
0,45,4,15,1,4,1,7782.854004,66,160,8
0,31,1,12,1,2,1,49430.10938,65,120,8
0,49,6,14,1,1,1,84054.75,67,130,8
0,57,1,12,1,3,1,38925.33594,67,215,8
0,54,1,12,1,4,1,33712.96875,63,117,8
0,42,6,18,1,3,3,23362.87305,62,106,8
0,44,6,12,1,4,1,9857.505859,67,130,8
0,28,1,12,1,2,1,44152.16016,61,110,8
0,28,6,12,1,2,3,28560.38672,66,145,8
0,38,6,12,1,2,1,10865.42871,64,160,8
0,31,6,12,1,1,1,10865.42871,66,501,8
0,28,1,12,1,4,3,49430.10938,62,110,8
0,26,1,14,1,4,1,49430.10938,62,115,8
0,35,4,12,6,2,1,28560.38672,68,180,8
0,36,1,12,4,2,1,38925.33594,65,140,8
0,44,1,12,1,3,1,23362.87305,69,270,8
0,55,1,4,1,4,1,84054.75,65,130,8
0,53,1,12,1,3,2,8826.651367,67,190,8
0,31,1,16,6,2,1,44152.16016,65,185,8
0,47,4,12,3,2,1,28560.38672,58,115,8
0,41,1,10,1,3,1,15081.97559,62,110,8
0,52,4,14,6,4,1,14021.39453,64,115,8
0,39,1,12,1,1,1,23362.87305,63,185,8
0,45,1,12,6,4,1,33712.96875,59,95,8
0,56,1,12,1,3,1,6711.287598,70,185,8
0,31,6,14,4,1,2,28560.38672,64,135,8
0,45,1,12,1,3,1,33712.96875,68,195,8
0,28,1,12,1,3,1,23362.87305,62,125,8
0,49,1,12,3,3,1,84054.75,64,140,8
0,30,1,14,3,1,1,33712.96875,63,175,8
0,33,1,12,1,2,1,44152.16016,64,140,8
0,36,4,12,1,1,1,20305.50977,64,124,8
0,37,4,14,1,3,1,14021.39453,67,160,8
0,32,1,12,4,4,1,33712.96875,65,150,8
0,42,1,12,1,2,1,10865.42871,58,92,8
0,46,1,12,1,1,1,84054.75,64,170,8
0,30,1,10,1,3,1,16081.58789,64,130,8
0,32,3,12,4,3,2,16081.58789,65,198,8
0,39,6,14,6,4,1,20305.50977,66,122,8
0,39,1,8,1,3,1,10865.42871,65,230,8
0,37,1,13,1,3,2,23362.87305,66,201,8
0,43,1,12,1,3,1,28560.38672,72,180,8
0,34,1,12,1,3,1,84054.75,65,140,8
0,38,1,12,1,3,2,20305.50977,64,149,8
0,37,1,12,6,2,1,49430.10938,63,150,8
0,56,4,14,1,2,1,19237.19531,62,155,8
0,62,4,12,1,4,1,16081.58789,64,139,8
0,50,3,12,1,3,2,11953.45508,66,185,8
0,46,1,13,1,2,1,19237.19531,68,135,8
0,42,4,13,6,1,1,23362.87305,63,155,8
0,51,1,10,1,3,1,28560.38672,62,175,8
0,35,4,14,1,2,2,10865.42871,66,185,8
0,42,1,12,4,3,2,44152.16016,64,230,8
0,55,1,12,4,2,1,33712.96875,62,147,8
0,29,1,12,1,4,1,19237.19531,67,170,8
0,30,1,12,1,2,1,23362.87305,62,180,8
0,38,1,12,6,2,1,84054.75,63,91,8
0,31,1,11,1,4,1,18168.8418,64,160,8
0,44,4,12,6,2,2,6711.287598,72,400,8
0,46,4,14,1,3,2,7782.854004,66,245,8
0,43,1,12,1,2,1,49430.10938,71,135,8
0,45,1,9,1,1,1,20305.50977,65,127,8
0,47,1,13,1,2,1,33712.96875,64,168,8
0,41,1,12,1,2,1,38925.33594,64,148,8
0,59,4,12,2,4,2,28560.38672,62,210,8
0,61,3,11,1,3,1,4726.391113,67,100,8
0,46,1,12,6,3,1,84054.75,64,170,8
0,33,5,11,1,3,2,5675.895508,61,123,8
0,44,6,12,6,2,1,10865.42871,64,245,8
0,44,5,12,1,3,1,10865.42871,64,125,8
0,29,1,12,1,4,1,49430.10938,66,140,8
0,29,1,12,1,1,2,19237.19531,67,150,8
0,61,3,12,1,4,1,12954.76563,59,103,8
0,25,5,12,1,3,1,9857.505859,66,125,8
0,48,1,12,1,4,3,84054.75,61,125,8
0,49,1,11,1,3,1,10865.42871,60,138,8
0,25,6,11,3,3,2,14021.39453,65,165,8
0,51,6,12,1,1,2,18168.8418,65,150,8
0,55,1,2,1,3,3,14021.39453,62,140,8
0,44,1,12,6,2,1,33712.96875,64,250,8
0,28,1,14,1,3,4,33712.96875,63,120,8
0,48,1,12,1,1,1,23362.87305,61,160,8
0,30,4,12,1,2,1,9857.505859,67,116,8
0,55,1,10,3,3,1,8826.651367,66,149,8
0,63,4,12,1,2,1,14021.39453,65,114,8
0,62,1,11,6,4,2,15081.97559,59,150,8
0,26,6,14,1,1,1,11953.45508,68,125,8
0,59,4,11,1,2,2,28560.38672,67,150,8
0,57,1,12,4,2,1,84054.75,60,140,8
0,33,1,12,1,3,2,17171.26367,66,250,8
0,47,1,11,1,2,1,28560.38672,69,180,8
0,54,1,12,6,4,1,28560.38672,66,150,8
0,43,1,10,4,1,2,20305.50977,67,142,8
0,44,1,12,3,1,1,44152.16016,62,130,8
0,37,1,10,1,2,1,19237.19531,64,150,8
0,35,1,14,1,3,1,15081.97559,60,126,8
0,31,1,14,1,2,1,38925.33594,64,115,8
0,62,1,12,1,2,1,15081.97559,67,135,8
0,30,1,12,1,2,1,23362.87305,65,120,8
0,62,3,12,4,2,1,16081.58789,62,146,8
0,52,1,12,1,4,1,33712.96875,67,125,8
0,60,3,14,4,3,2,18168.8418,68,178,8
0,37,1,12,6,3,1,84054.75,64,170,8
0,39,1,12,4,4,1,44152.16016,66,178,8
0,28,5,14,1,3,2,7782.854004,66,144,8
0,49,1,16,1,4,1,84054.75,63,107,8
0,44,1,12,4,1,1,38925.33594,63,112,8
0,43,4,12,1,4,1,23362.87305,66,145,8
0,58,1,12,1,1,1,28560.38672,62,155,8
0,48,2,12,1,3,2,14021.39453,66,190,8
0,33,1,12,1,3,1,7782.854004,64,195,8
0,58,4,11,1,2,2,10865.42871,63,145,8
0,27,1,12,1,4,1,17171.26367,61,115,8
0,26,1,12,1,2,1,38925.33594,59,95,8
0,25,1,12,1,3,2,28560.38672,63,135,8
0,43,1,16,4,4,1,84054.75,64,138,8
0,49,3,16,6,3,2,20305.50977,60,130,8
0,46,1,12,1,1,2,28560.38672,62,152,8
0,56,3,12,4,2,1,16081.58789,66,170,8
0,26,1,12,1,4,3,33712.96875,65,150,8
0,31,6,15,1,4,1,5675.895508,65,155,8
0,48,1,10,4,4,3,84054.75,63,501,8
0,51,1,14,1,2,1,33712.96875,64,150,8
0,40,1,12,3,4,1,44152.16016,64,170,8
0,47,4,14,1,3,1,11953.45508,64,145,8
0,42,1,12,4,3,3,44152.16016,59,110,8
0,35,4,15,1,2,2,23362.87305,66,129,8
0,49,1,12,1,4,1,14021.39453,64,501,8
0,55,1,12,4,2,1,23362.87305,67,145,8
0,43,1,13,1,2,1,44152.16016,67,200,8
0,48,1,11,1,3,1,84054.75,67,155,8
0,27,6,16,1,4,1,28560.38672,72,200,8
0,44,6,15,1,1,1,17171.26367,62,184,8
0,57,4,12,1,1,1,11953.45508,66,130,8
0,41,3,12,5,3,2,14021.39453,69,180,8
0,37,6,12,1,1,1,6711.287598,67,140,8
0,36,5,18,1,1,1,18168.8418,62,120,8
0,52,4,12,1,2,1,23362.87305,63,145,8
0,29,6,12,1,3,1,4726.391113,62,165,8
0,46,6,12,1,3,2,8826.651367,64,152,8
0,42,1,12,1,2,1,38925.33594,64,135,8
0,47,1,15,1,3,1,84054.75,67,180,8
0,40,1,8,1,3,1,44152.16016,62,135,8
0,31,1,13,1,4,1,23362.87305,67,160,8
0,28,6,16,1,2,1,84054.75,66,165,8
0,37,1,11,1,3,1,84054.75,65,125,8
0,55,5,8,1,1,2,28560.38672,64,202,8
0,65,6,15,1,4,4,28560.38672,59,105,8
0,65,1,12,1,4,1,23362.87305,63,155,8
0,32,1,11,6,3,3,84054.75,63,160,8
0,42,1,12,4,2,1,49430.10938,66,210,8
0,42,1,12,6,2,1,23362.87305,64,140,8
0,50,1,9,3,3,4,18168.8418,64,145,8
0,34,1,12,1,3,1,49430.10938,67,250,8
0,61,6,8,1,2,1,23362.87305,64,156,8
0,41,2,12,1,4,4,14021.39453,62,115,8
0,33,1,12,3,1,1,49430.10938,59,180,8
0,41,4,14,1,3,1,28560.38672,64,145,8
0,29,6,12,1,3,2,14021.39453,67,145,8
0,29,1,12,6,4,2,20305.50977,64,130,8
0,25,6,12,1,4,1,9857.505859,68,140,8
0,25,6,12,1,3,2,23362.87305,69,215,8
0,40,5,12,1,3,2,7782.854004,60,196,8
0,46,1,9,1,3,2,28560.38672,60,180,8
0,47,4,11,1,3,2,10865.42871,62,155,8
0,30,1,12,6,2,1,33712.96875,60,188,8
0,28,1,12,1,3,2,23362.87305,60,185,8
0,35,1,12,1,1,1,38925.33594,65,240,8
0,60,1,12,4,1,1,44152.16016,59,130,8
0,51,5,9,4,1,3,17171.26367,62,113,8
0,34,4,12,1,3,1,17171.26367,61,127,8
0,64,3,12,1,4,4,8826.651367,61,105,8
0,46,1,12,6,2,1,38925.33594,66,501,8
0,46,4,11,6,3,2,28560.38672,60,165,8
0,25,1,12,1,2,2,16081.58789,69,195,8
0,32,1,12,6,2,1,33712.96875,68,125,8
0,57,5,14,1,4,1,16081.58789,64,180,8
0,60,3,5,1,3,2,8826.651367,62,215,8
0,41,1,16,6,3,1,38925.33594,65,129,8
0,45,4,12,2,3,4,18168.8418,63,112,8
0,41,6,16,6,4,4,14021.39453,60,120,8
0,42,3,12,1,2,2,9857.505859,67,185,8
0,38,4,12,1,1,1,15081.97559,65,120,8
0,35,1,12,1,3,1,28560.38672,63,200,8
0,49,4,9,1,4,3,12954.76563,63,137,8
0,57,1,11,4,1,1,49430.10938,66,190,8
0,53,1,11,3,3,1,28560.38672,66,218,8
0,33,4,12,1,3,1,8826.651367,61,120,8
0,49,1,12,1,1,1,16081.58789,63,193,8
0,43,1,14,2,4,4,84054.75,63,127,8
0,38,1,12,6,1,1,84054.75,64,120,8
0,28,1,12,1,3,1,33712.96875,66,120,8
0,39,5,7,1,4,3,4726.391113,63,100,8
0,33,6,12,4,3,3,33712.96875,64,170,8
0,32,1,12,1,2,1,38925.33594,63,145,8
0,36,1,12,1,1,1,15081.97559,64,110,8
0,62,3,12,1,1,1,19237.19531,63,155,8
0,60,4,10,1,4,1,7782.854004,70,126,8
0,26,1,16,1,3,1,84054.75,68,150,8
0,32,1,12,1,4,1,84054.75,66,143,8
0,48,4,12,1,1,1,84054.75,68,160,8
0,26,1,11,2,4,1,84054.75,69,170,8
0,43,1,12,6,3,1,8826.651367,63,130,8
0,35,1,14,1,2,1,33712.96875,61,135,8
0,48,2,12,1,2,1,16081.58789,64,128,8
0,32,6,12,1,3,2,10865.42871,67,130,8
0,38,4,12,1,1,2,15081.97559,64,165,8
0,60,4,13,1,2,1,15081.97559,62,115,8
0,34,6,16,1,1,1,49430.10938,65,180,8
0,34,1,12,1,1,1,23362.87305,68,135,8
0,32,6,11,1,1,3,16081.58789,63,130,8
0,39,6,10,1,2,2,8826.651367,63,150,8
0,50,1,12,1,1,1,28560.38672,67,180,8
0,32,1,13,1,2,1,44152.16016,62,137,8
0,45,1,14,5,2,1,44152.16016,64,165,8
0,54,3,12,1,2,1,18168.8418,65,250,8
0,27,6,12,1,3,2,7782.854004,63,150,8
0,42,1,12,1,3,1,33712.96875,66,215,8
0,41,4,13,3,4,1,23362.87305,67,160,8
0,32,1,12,3,4,1,44152.16016,63,150,8
0,36,1,12,1,1,1,28560.38672,66,140,8
0,55,4,12,6,3,1,23362.87305,67,152,8
0,61,1,12,3,3,2,14021.39453,65,190,8
0,45,4,15,1,3,4,4726.391113,65,165,8
0,33,1,9,1,3,1,23362.87305,63,216,8
0,62,1,12,1,1,1,33712.96875,62,129,8
0,33,1,16,6,2,1,28560.38672,66,117,8
0,38,1,13,6,3,1,23362.87305,61,100,8
0,31,1,12,3,1,1,84054.75,64,120,8
0,33,1,16,2,3,1,44152.16016,63,104,8
0,36,1,16,4,1,1,28560.38672,62,110,8
0,25,4,12,1,2,1,11953.45508,66,110,8
0,32,1,12,6,2,1,84054.75,65,120,8
0,25,6,12,1,2,1,28560.38672,62,140,8
0,28,6,12,3,2,4,23362.87305,65,185,8
0,35,1,12,1,3,1,20305.50977,65,140,8
0,35,1,12,4,3,2,23362.87305,69,150,8
0,31,6,13,1,4,1,14021.39453,66,140,8
0,58,1,12,4,2,1,23362.87305,65,135,8
0,29,1,12,6,4,1,28560.38672,71,135,8
0,36,1,12,1,2,1,44152.16016,62,110,8
0,63,3,11,4,4,1,5675.895508,66,117,8
0,47,1,12,1,4,1,23362.87305,66,150,8
0,38,2,12,1,3,2,33712.96875,65,165,8
0,59,5,9,4,3,2,6711.287598,60,177,8
0,33,1,12,1,1,1,49430.10938,62,190,8
0,49,1,11,1,1,1,84054.75,67,185,8
0,54,6,14,1,2,1,33712.96875,61,130,8
0,37,1,13,1,1,1,20305.50977,64,166,8
0,34,5,8,1,3,3,16081.58789,64,195,8
0,51,1,12,4,1,1,33712.96875,62,190,8
0,61,1,12,6,1,1,38925.33594,64,120,8
0,30,6,16,6,1,1,14021.39453,66,167,8
0,38,1,16,1,4,4,84054.75,60,140,8
0,33,6,12,1,3,2,9857.505859,67,140,8
0,42,1,11,4,1,1,20305.50977,65,130,8
0,27,5,8,1,3,2,5675.895508,64,140,8
0,64,1,11,3,3,1,28560.38672,63,160,8
0,57,1,11,1,3,2,19237.19531,62,189,8
0,33,1,13,6,2,1,28560.38672,65,169,8
0,60,2,12,1,2,2,19237.19531,64,190,8
0,35,1,12,1,2,1,84054.75,64,135,8
0,27,1,12,1,4,1,49430.10938,63,175,8
0,38,4,12,6,1,3,19237.19531,65,140,8
0,39,1,12,3,4,1,14021.39453,62,85,8
0,34,6,11,1,3,3,20305.50977,61,110,8
0,36,6,12,1,3,1,16081.58789,62,127,8
0,51,5,12,1,1,3,84054.75,62,140,8
0,60,1,6,1,3,3,19237.19531,62,176,8
0,35,1,12,1,1,1,33712.96875,59,99,8
0,42,1,12,1,1,2,44152.16016,63,501,8
0,54,1,12,4,2,1,33712.96875,66,185,8
0,34,1,14,6,4,1,49430.10938,68,138,8
0,51,1,12,4,3,1,28560.38672,65,140,8
0,41,1,13,1,2,1,38925.33594,66,230,8
0,58,1,12,1,3,1,33712.96875,66,160,8
0,28,1,13,1,3,3,49430.10938,67,190,8
0,43,1,12,5,1,1,84054.75,62,122,8
0,27,1,11,1,3,1,16081.58789,61,150,8
0,37,3,3,1,4,3,5675.895508,60,130,8
0,35,1,12,1,2,1,28560.38672,64,120,8
0,41,1,12,6,2,1,28560.38672,63,220,8
0,38,1,10,1,1,2,9857.505859,67,160,8
0,28,1,12,1,1,1,23362.87305,65,200,8
0,36,1,12,1,1,1,33712.96875,70,140,8
0,33,4,12,1,3,1,6711.287598,64,105,8
0,30,6,15,1,3,2,44152.16016,65,116,8
0,52,1,12,4,2,1,23362.87305,67,135,8
0,28,6,16,1,2,1,14021.39453,68,135,8
0,33,1,12,6,1,1,33712.96875,65,120,8
0,35,1,12,1,3,1,20305.50977,63,135,8
0,43,1,12,4,1,1,38925.33594,67,210,8
0,50,6,10,1,2,2,18168.8418,61,175,8
0,50,1,9,6,3,1,23362.87305,67,170,8
0,63,3,3,1,1,1,10865.42871,62,140,8
0,51,6,9,4,4,3,23362.87305,67,180,8
0,27,1,12,1,3,1,23362.87305,63,130,8
0,34,1,12,3,2,2,38925.33594,64,150,8
0,61,1,12,4,3,1,23362.87305,68,160,8
0,41,5,11,1,2,2,9857.505859,63,185,8
0,57,1,5,1,1,3,38925.33594,63,117,8
0,36,1,14,1,4,1,49430.10938,66,130,8
0,47,1,14,6,3,1,84054.75,63,120,8
0,48,1,10,6,2,1,44152.16016,63,125,8
0,36,1,13,4,3,4,44152.16016,59,105,8
0,53,3,12,1,1,1,23362.87305,63,140,8
0,34,1,12,1,3,2,49430.10938,67,200,8
0,57,1,13,4,4,3,49430.10938,61,150,8
0,53,1,13,1,2,1,28560.38672,62,175,8
0,62,4,12,1,4,1,28560.38672,66,121,8
0,63,4,2,1,3,2,9857.505859,74,205,8
0,34,1,12,1,3,1,18168.8418,63,145,8
0,28,1,12,1,3,1,23362.87305,63,135,8
0,43,3,12,1,4,1,23362.87305,61,160,8
0,33,1,12,1,2,1,33712.96875,64,140,8
0,43,1,12,1,3,1,33712.96875,63,140,8
0,45,1,12,6,2,1,28560.38672,66,105,8
0,54,5,11,1,4,2,12954.76563,62,250,8
0,30,6,10,6,2,2,10865.42871,63,156,8
0,56,1,12,1,3,3,33712.96875,67,135,8
0,32,1,12,1,3,1,14021.39453,66,140,8
0,29,4,12,1,2,2,14021.39453,63,145,8
0,41,1,12,1,2,1,28560.38672,69,137,8
0,26,6,12,1,2,1,4726.391113,63,140,8
0,36,1,17,3,3,1,49430.10938,63,200,8
0,42,4,12,1,2,2,16081.58789,63,165,8
0,35,4,13,1,2,1,12954.76563,62,135,8
0,29,1,12,4,2,1,23362.87305,69,154,8
0,58,4,12,1,3,1,10865.42871,60,121,8
0,38,1,13,6,2,1,84054.75,70,150,8
0,55,1,8,1,3,3,17171.26367,66,200,8
0,49,4,12,3,3,2,18168.8418,65,180,8
0,26,1,13,1,4,1,44152.16016,70,175,8
0,37,1,12,1,3,2,28560.38672,68,125,8
0,42,4,8,1,3,3,20305.50977,62,211,8
0,32,6,12,1,2,2,11953.45508,66,125,8
0,55,1,12,1,2,1,20305.50977,62,170,8
0,31,1,13,1,1,1,38925.33594,67,160,8
0,62,4,12,1,1,1,23362.87305,64,140,8
0,36,1,9,3,3,1,8826.651367,68,210,8
0,33,1,16,1,4,1,49430.10938,68,130,8
0,25,6,16,1,2,1,18168.8418,63,140,8
0,32,1,17,1,4,1,12954.76563,65,140,8
0,31,1,12,1,3,3,84054.75,63,160,8
0,35,2,12,1,3,2,5675.895508,61,145,8
0,42,1,14,1,2,1,15081.97559,71,128,8
0,38,1,12,1,1,1,28560.38672,66,185,8
0,45,1,12,1,2,1,38925.33594,62,125,8
0,37,5,14,1,1,1,23362.87305,66,129,8
0,26,1,13,1,4,1,84054.75,61,140,8
0,51,1,10,1,1,1,18168.8418,66,150,8
0,25,6,13,1,2,2,6711.287598,63,169,8
0,30,1,14,1,2,3,28560.38672,61,120,8
0,42,1,12,1,3,1,49430.10938,67,150,8
0,31,1,12,1,1,1,84054.75,61,142,8
0,51,1,12,1,1,1,23362.87305,66,130,8
0,32,6,12,1,3,2,10865.42871,70,220,8
0,46,4,12,6,2,2,23362.87305,66,133,8
0,38,6,12,4,2,1,23362.87305,64,110,8
0,25,1,18,1,3,1,23362.87305,65,135,8
0,40,1,13,1,1,1,28560.38672,63,140,8
0,36,1,12,1,1,2,23362.87305,76,145,8
0,48,1,12,1,3,1,16081.58789,68,175,8
0,34,1,12,1,4,1,84054.75,70,210,8
0,36,1,12,1,1,1,28560.38672,63,110,8
0,31,6,15,1,2,2,19237.19531,67,144,8
0,45,1,14,4,1,1,28560.38672,64,117,8
0,59,6,11,1,3,2,6711.287598,69,235,8
0,49,1,11,1,3,3,84054.75,61,165,8
0,50,1,12,1,3,1,23362.87305,71,501,8
0,62,1,12,1,2,1,15081.97559,64,145,8
0,30,1,12,1,3,1,28560.38672,67,97,8
0,32,1,13,6,4,1,84054.75,65,135,8
1,52,1,12,6,3,1,23362.87305,72,200,8
1,28,6,13,4,1,1,19237.19531,68,220,8
1,34,6,12,1,2,2,6711.287598,73,210,8
1,34,1,12,1,3,3,33712.96875,72,230,8
1,54,4,9,3,1,1,33712.96875,67,174,8
1,48,6,12,1,4,1,23362.87305,65,135,8
1,32,1,12,1,2,1,38925.33594,73,215,8
1,58,1,12,4,2,1,23362.87305,66,210,8
1,54,1,12,1,3,2,28560.38672,69,135,8
1,48,4,10,1,4,1,15081.97559,73,175,8
1,33,1,17,1,1,1,18168.8418,72,175,8
1,27,1,12,1,3,1,38925.33594,68,160,8
1,65,1,13,1,3,1,33712.96875,69,194,8
1,39,6,16,1,2,1,33712.96875,71,190,8
1,35,5,12,4,1,1,33712.96875,68,180,8
1,32,5,12,1,3,2,9857.505859,66,185,8
1,38,6,12,4,3,1,15081.97559,71,185,8
1,42,4,12,4,3,2,16081.58789,70,149,8
1,36,1,12,1,2,1,38925.33594,72,240,8
1,53,6,16,1,4,1,9857.505859,74,185,8
1,40,1,12,1,1,3,28560.38672,70,170,8
1,56,1,12,1,2,1,28560.38672,71,190,8
1,47,1,13,4,2,1,33712.96875,71,200,8
1,30,6,12,1,3,2,9857.505859,67,140,8
1,34,6,16,1,4,3,5675.895508,68,165,8
1,27,6,11,1,3,2,5675.895508,71,210,8
1,60,1,12,1,4,3,23362.87305,65,162,8
1,28,6,12,1,4,3,12954.76563,69,175,8
1,34,6,11,1,3,2,19237.19531,74,225,8
1,25,6,16,1,2,1,20305.50977,70,145,8
1,31,1,16,2,4,2,84054.75,69,178,8
1,39,1,12,1,3,2,38925.33594,69,130,8
1,52,3,11,4,1,2,28560.38672,69,175,8
1,33,6,12,1,2,1,28560.38672,70,175,8
1,25,6,10,1,2,1,20305.50977,70,200,8
1,57,1,10,1,1,3,10865.42871,65,166,8
1,35,6,9,4,1,1,6711.287598,69,185,8
1,59,1,12,6,2,1,15081.97559,71,170,8
1,60,1,12,1,4,2,33712.96875,72,501,8
1,26,1,12,1,1,2,12954.76563,66,160,8
1,42,1,14,1,2,1,84054.75,75,270,8
1,30,6,12,1,3,3,16081.58789,64,130,8
1,61,4,12,1,2,1,18168.8418,71,215,8
1,51,6,15,1,4,1,38925.33594,63,110,8
1,28,6,13,1,3,1,28560.38672,67,165,8
1,56,1,14,1,3,3,33712.96875,64,145,8
1,33,6,12,1,3,2,28560.38672,65,155,8
1,56,4,12,4,1,1,16081.58789,68,145,8
1,65,1,8,1,3,1,28560.38672,72,185,8
1,32,1,12,6,1,1,23362.87305,65,161,8
1,62,1,12,1,1,1,84054.75,72,250,8
1,31,1,12,1,4,1,19237.19531,72,258,8
1,38,1,16,1,3,1,49430.10938,70,160,8
1,39,1,13,1,3,1,28560.38672,68,160,8
1,43,1,12,4,2,1,33712.96875,68,200,8
1,61,1,12,1,3,2,28560.38672,72,210,8
1,42,4,8,1,4,1,28560.38672,64,140,8
1,37,5,13,1,4,4,38925.33594,70,150,8
1,35,1,12,1,1,1,28560.38672,73,150,8
1,33,6,16,6,2,1,33712.96875,74,200,8
1,25,6,16,1,4,1,23362.87305,70,145,8
1,30,6,12,1,3,1,84054.75,65,150,8
1,29,1,13,1,4,3,38925.33594,67,170,8
1,43,1,2,1,4,4,11953.45508,64,140,8
1,31,6,12,1,3,1,28560.38672,74,155,8
1,26,6,13,1,3,3,23362.87305,70,165,8
1,29,6,12,1,4,1,28560.38672,69,185,8
1,32,1,15,1,4,1,84054.75,71,165,8
1,57,1,12,6,3,1,17171.26367,75,230,8
1,41,1,8,3,1,1,38925.33594,67,202,8
1,58,6,8,1,4,3,7782.854004,64,140,8
1,46,1,12,1,3,3,23362.87305,70,185,8
1,26,1,18,1,4,1,33712.96875,70,160,8
1,40,2,3,1,4,3,23362.87305,63,140,8
1,25,1,12,1,2,2,15081.97559,68,135,8
1,39,4,12,1,3,2,10865.42871,73,220,8
1,25,1,12,1,4,3,8826.651367,67,158,8
1,34,1,12,6,4,3,84054.75,73,200,8
1,31,1,15,1,4,3,23362.87305,72,150,8
1,65,1,12,1,1,3,28560.38672,66,170,8
1,29,6,11,1,4,1,44152.16016,71,216,8
1,27,1,12,1,4,1,23362.87305,68,168,8
1,33,1,14,1,1,1,38925.33594,70,170,8
1,49,1,7,1,4,3,18168.8418,65,143,8
1,50,1,12,5,1,1,84054.75,69,190,8
1,25,6,12,1,3,1,23362.87305,66,180,8
1,35,1,12,1,1,3,28560.38672,69,190,8
1,43,1,12,1,4,3,12954.76563,69,200,8
1,40,1,19,1,4,3,10865.42871,63,115,8
1,38,4,14,1,4,2,28560.38672,71,192,8
1,28,6,12,1,4,3,5675.895508,69,148,8
1,48,2,3,1,3,3,12954.76563,64,170,8
1,42,1,12,1,1,1,38925.33594,70,175,8
1,32,1,15,6,4,1,84054.75,69,170,8
1,31,1,12,4,4,1,44152.16016,70,155,8
1,34,6,13,1,3,2,10865.42871,65,135,8
1,60,1,12,1,3,1,18168.8418,69,170,8
1,35,1,12,3,2,1,44152.16016,72,300,8
1,34,1,13,1,1,1,84054.75,68,170,8
1,60,1,6,4,3,2,19237.19531,73,158,8
1,30,1,15,5,4,1,84054.75,74,210,8
1,56,4,16,1,2,2,19237.19531,68,260,8
1,44,1,12,6,1,1,14021.39453,68,145,8
1,64,3,12,1,3,2,15081.97559,69,170,8
1,33,6,13,1,3,1,33712.96875,64,140,8
1,46,1,14,1,3,1,33712.96875,72,190,8
1,45,4,16,6,2,2,23362.87305,71,195,8
1,30,1,12,1,4,3,9857.505859,66,150,8
1,41,6,14,1,2,1,12954.76563,68,215,8
1,26,6,9,1,2,2,16081.58789,73,220,8
1,52,1,1,1,1,3,16081.58789,66,170,8
1,34,4,15,1,4,1,4726.391113,71,187,8
1,41,1,12,1,3,2,23362.87305,71,190,8
1,28,6,12,1,1,4,33712.96875,68,128,8
1,50,2,6,1,3,3,12954.76563,63,160,8
1,55,5,18,4,3,2,44152.16016,73,175,8
1,30,1,12,1,3,2,20305.50977,67,230,8
1,33,1,12,3,1,1,38925.33594,67,165,8
1,27,1,12,1,4,3,28560.38672,72,225,8
1,26,6,16,1,4,1,12954.76563,71,160,8
1,35,1,12,1,2,1,49430.10938,74,160,8
1,25,1,12,3,2,1,23362.87305,72,220,8
1,30,1,10,1,3,2,16081.58789,65,190,8
1,38,1,12,1,3,1,84054.75,72,205,8
1,58,1,10,1,2,1,23362.87305,66,180,8
1,56,1,8,4,3,1,23362.87305,66,165,8
1,32,1,12,1,4,1,23362.87305,65,150,8
1,43,1,12,1,2,1,49430.10938,72,220,8
